 # Pressure Initial   1.6052041603631845E+031
 # 
 #  Radius              Mass                  Rho                   Pressure 
  #-------------------------------------
  1.032000000000000E+06   4.448782412718364E+31   7.045041222089162E+12   5.964659830826535E+30
  1.032500000000000E+06   4.453497585787786E+31   7.040644934969385E+12   5.959707599592433E+30
  1.033000000000000E+06   4.458214382447005E+31   7.036250987041219E+12   5.954758003358603E+30
  1.033500000000000E+06   4.462932800769537E+31   7.031859370536233E+12   5.949811033374241E+30
  1.034000000000000E+06   4.467652838830476E+31   7.027470095242748E+12   5.944866700665469E+30
  1.034500000000000E+06   4.472374494705022E+31   7.023083150468136E+12   5.939924993187497E+30
  1.035000000000000E+06   4.477097766466521E+31   7.018698542334348E+12   5.934985917836445E+30
  1.035500000000000E+06   4.481822652191869E+31   7.014316271107938E+12   5.930049474912575E+30
  1.036000000000000E+06   4.486549149957091E+31   7.009936334133991E+12   5.925115661425234E+30
  1.036500000000000E+06   4.491277257838822E+31   7.005558735321269E+12   5.920184481777479E+30
  1.037000000000000E+06   4.496006973914797E+31   7.001183472737500E+12   5.915255933792690E+30
  1.037500000000000E+06   4.500738296263364E+31   6.996810545907706E+12   5.910330016935822E+30
  1.038000000000000E+06   4.505471222962009E+31   6.992439956538373E+12   5.905406733129157E+30
  1.038500000000000E+06   4.510205752090805E+31   6.988071706328683E+12   5.900486084286757E+30
  1.039000000000000E+06   4.514941881731431E+31   6.983705794062287E+12   5.895568069038451E+30
  1.039500000000000E+06   4.519679609964709E+31   6.979342221429082E+12   5.890652689287841E+30
  1.040000000000000E+06   4.524418934872582E+31   6.974980985753996E+12   5.885739942021567E+30
  1.040500000000000E+06   4.529159854535644E+31   6.970622087994211E+12   5.880829828317857E+30
  1.041000000000000E+06   4.533902367037587E+31   6.966265532003300E+12   5.875922352517598E+30
  1.041500000000000E+06   4.538646470461253E+31   6.961911312196449E+12   5.871017508329732E+30
  1.042000000000000E+06   4.543392162891600E+31   6.957559435318154E+12   5.866115303351647E+30
  1.042500000000000E+06   4.548139442415213E+31   6.953209898678122E+12   5.861215734552847E+30
  1.043000000000000E+06   4.552888307114372E+31   6.948862696693175E+12   5.856318795644112E+30
  1.043500000000000E+06   4.557638755073974E+31   6.944517836089534E+12   5.851424494202251E+30
  1.044000000000000E+06   4.562390784382033E+31   6.940175315620052E+12   5.846532828822400E+30
  1.044500000000000E+06   4.567144393125726E+31   6.935835136205498E+12   5.841643800541771E+30
  1.045000000000000E+06   4.571899579393372E+31   6.931497298038791E+12   5.836757409577677E+30
  1.045500000000000E+06   4.576656341273943E+31   6.927161802031077E+12   5.831873656956486E+30
  1.046000000000000E+06   4.581414676854584E+31   6.922828641872069E+12   5.826992535569925E+30
  1.046500000000000E+06   4.586174584225075E+31   6.918497824243976E+12   5.822114052945223E+30
  1.047000000000000E+06   4.590936061475362E+31   6.914169347160931E+12   5.817238206845381E+30
  1.047500000000000E+06   4.595699106698031E+31   6.909843215842423E+12   5.812365003149934E+30
  1.048000000000000E+06   4.600463717985342E+31   6.905519423252022E+12   5.807494433932645E+30
  1.048500000000000E+06   4.605229893428727E+31   6.901197973880381E+12   5.802626504252038E+30
  1.049000000000000E+06   4.609997631121278E+31   6.896878862854004E+12   5.797761208618332E+30
  1.049500000000000E+06   4.614766929157252E+31   6.892562097527988E+12   5.792898555316728E+30
  1.050000000000000E+06   4.619537785630088E+31   6.888247671586408E+12   5.788038537232607E+30
  1.050500000000000E+06   4.624310198633894E+31   6.883935588059329E+12   5.783181157779206E+30
  1.051000000000000E+06   4.629084166265944E+31   6.879625848531089E+12   5.778326418741217E+30
  1.051500000000000E+06   4.633859686622198E+31   6.875318450275329E+12   5.773474317047511E+30
  1.052000000000000E+06   4.638636757800293E+31   6.871013397020743E+12   5.768624856898304E+30
  1.052500000000000E+06   4.643415377897550E+31   6.866710684602395E+12   5.763778033601972E+30
  1.053000000000000E+06   4.648195545012972E+31   6.862410317455039E+12   5.758933852154080E+30
  1.053500000000000E+06   4.652977257247248E+31   6.858112295705537E+12   5.754092312697527E+30
  1.054000000000000E+06   4.657760512698763E+31   6.853816613754270E+12   5.749253408924583E+30
  1.054500000000000E+06   4.662545309467087E+31   6.849523273160438E+12   5.744417142591623E+30
  1.055000000000000E+06   4.667331645654484E+31   6.845232279763934E+12   5.739583520277037E+30
  1.055500000000000E+06   4.672119519361915E+31   6.840943627246898E+12   5.734752534864020E+30
  1.056000000000000E+06   4.676908928693536E+31   6.836657323578297E+12   5.729924195329280E+30
  1.056500000000000E+06   4.681699871753203E+31   6.832373361010618E+12   5.725098492945571E+30
  1.057000000000000E+06   4.686492346643977E+31   6.828091742505888E+12   5.720275431049489E+30
  1.057500000000000E+06   4.691286351469619E+31   6.823812466740284E+12   5.715455008149807E+30
  1.058000000000000E+06   4.696081884335598E+31   6.819535534526198E+12   5.710637225161645E+30
  1.058500000000000E+06   4.700878943348590E+31   6.815260950230213E+12   5.705822087003779E+30
  1.059000000000000E+06   4.705677526615986E+31   6.810988708245055E+12   5.701009587359849E+30
  1.059500000000000E+06   4.710477632245386E+31   6.806718812927829E+12   5.696199731137954E+30
  1.060000000000000E+06   4.715279258345104E+31   6.802451257962026E+12   5.691392511222807E+30
  1.060500000000000E+06   4.720082403022667E+31   6.798186049117243E+12   5.686587934113619E+30
  1.061000000000000E+06   4.724887064389836E+31   6.793923189306887E+12   5.681786003092217E+30
  1.061500000000000E+06   4.729693240558586E+31   6.789662674339229E+12   5.676986713436800E+30
  1.062000000000000E+06   4.734500929639615E+31   6.785404502156026E+12   5.672190062828843E+30
  1.062500000000000E+06   4.739310129742831E+31   6.781148672117870E+12   5.667396050548078E+30
  1.063000000000000E+06   4.744120838980381E+31   6.776895189958506E+12   5.662604683053325E+30
  1.063500000000000E+06   4.748933055468156E+31   6.772644055731511E+12   5.657815960404939E+30
  1.064000000000000E+06   4.753746777319761E+31   6.768395262411411E+12   5.653029874689023E+30
  1.064500000000000E+06   4.758562002650042E+31   6.764148817835883E+12   5.648246434734383E+30
  1.065000000000000E+06   4.763378729575080E+31   6.759904717099376E+12   5.643465635015127E+30
  1.065500000000000E+06   4.768196956211191E+31   6.755662961661557E+12   5.638687477175505E+30
  1.066000000000000E+06   4.773016680672913E+31   6.751423548739601E+12   5.633911958080786E+30
  1.066500000000000E+06   4.777837901080058E+31   6.747186485431826E+12   5.629139085726924E+30
  1.067000000000000E+06   4.782660615551168E+31   6.742951764007578E+12   5.624368851405663E+30
  1.067500000000000E+06   4.787484822204522E+31   6.738719388732499E+12   5.619601259922068E+30
  1.068000000000000E+06   4.792310519159145E+31   6.734489358223708E+12   5.614836309718385E+30
  1.068500000000000E+06   4.797137704536831E+31   6.730261673914058E+12   5.610074002408658E+30
  1.069000000000000E+06   4.801966376458611E+31   6.726036335118949E+12   5.605314337221718E+30
  1.069500000000000E+06   4.806796533046775E+31   6.721813340448564E+12   5.600557312591995E+30
  1.070000000000000E+06   4.811628172424370E+31   6.717592691324376E+12   5.595802930120713E+30
  1.070500000000000E+06   4.816461292715198E+31   6.713374388458785E+12   5.591051190610364E+30
  1.071000000000000E+06   4.821295892045343E+31   6.709158436069637E+12   5.586302098812175E+30
  1.071500000000000E+06   4.826131968539624E+31   6.704944822222524E+12   5.581555641282537E+30
  1.072000000000000E+06   4.830969520323625E+31   6.700733558150238E+12   5.576811830674716E+30
  1.072500000000000E+06   4.835808545524202E+31   6.696524639636346E+12   5.572070662239081E+30
  1.073000000000000E+06   4.840649042269992E+31   6.692318066673629E+12   5.567332135967496E+30
  1.073500000000000E+06   4.845491008689388E+31   6.688113837851258E+12   5.562596250270724E+30
  1.074000000000000E+06   4.850334442911048E+31   6.683911955956831E+12   5.557863008288876E+30
  1.074500000000000E+06   4.855179343065419E+31   6.679712420271331E+12   5.553132409212011E+30
  1.075000000000000E+06   4.860025707283215E+31   6.675515227977012E+12   5.548404449866053E+30
  1.075500000000000E+06   4.864873533694407E+31   6.671320381847985E+12   5.543679133375927E+30
  1.076000000000000E+06   4.869722820432787E+31   6.667127879760997E+12   5.538956457349874E+30
  1.076500000000000E+06   4.874573565630393E+31   6.662937726572565E+12   5.534236427258557E+30
  1.077000000000000E+06   4.879425767423092E+31   6.658749917360669E+12   5.529519037557526E+30
  1.077500000000000E+06   4.884279423943982E+31   6.654564451393465E+12   5.524804287422394E+30
  1.078000000000000E+06   4.889134533326946E+31   6.650381330723932E+12   5.520092179165748E+30
  1.078500000000000E+06   4.893991093708687E+31   6.646200555308096E+12   5.515382712738061E+30
  1.079000000000000E+06   4.898849103226192E+31   6.642022125098730E+12   5.510675888086131E+30
  1.079500000000000E+06   4.903708560017243E+31   6.637846040045309E+12   5.505971705153041E+30
  1.080000000000000E+06   4.908569462220921E+31   6.633672300789053E+12   5.501270164661102E+30
  1.080500000000000E+06   4.913431807977619E+31   6.629500907966292E+12   5.496571267327111E+30
  1.081000000000000E+06   4.918295595427504E+31   6.625331860820017E+12   5.491875012298327E+30
  1.081500000000000E+06   4.923160822710530E+31   6.621165155122044E+12   5.487181394811886E+30
  1.082000000000000E+06   4.928027487968977E+31   6.617000797746504E+12   5.482490422611200E+30
  1.082500000000000E+06   4.932895589345422E+31   6.612838782379222E+12   5.477802088583619E+30
  1.083000000000000E+06   4.937765124982224E+31   6.608679112415285E+12   5.473116396553567E+30
  1.083500000000000E+06   4.942636093023573E+31   6.604521785699848E+12   5.468433344093702E+30
  1.084000000000000E+06   4.947508491614467E+31   6.600366804923228E+12   5.463752934234549E+30
  1.084500000000000E+06   4.952382318901739E+31   6.596214169308339E+12   5.459075166100758E+30
  1.085000000000000E+06   4.957257573030987E+31   6.592063876694271E+12   5.454400037258151E+30
  1.085500000000000E+06   4.962134252149649E+31   6.587915927684648E+12   5.449727548386689E+30
  1.086000000000000E+06   4.967012354405978E+31   6.583770324949517E+12   5.445057702494062E+30
  1.086500000000000E+06   4.971891877949560E+31   6.579627064249378E+12   5.440390494804660E+30
  1.087000000000000E+06   4.976772820929263E+31   6.575486148247205E+12   5.435725928318203E+30
  1.087500000000000E+06   4.981655181497337E+31   6.571347579596313E+12   5.431064006023543E+30
  1.088000000000000E+06   4.986538957807371E+31   6.567211353363386E+12   5.426404722363505E+30
  1.088500000000000E+06   4.991424148009680E+31   6.563077469442327E+12   5.421748077218579E+30
  1.089000000000000E+06   4.996310750255406E+31   6.558945926347775E+12   5.417094068915564E+30
  1.089500000000000E+06   5.001198762699082E+31   6.554816729470757E+12   5.412442703527227E+30
  1.090000000000000E+06   5.006088183496071E+31   6.550689875252104E+12   5.407793977044315E+30
  1.090500000000000E+06   5.010979010803084E+31   6.546565366319217E+12   5.403147892426483E+30
  1.091000000000000E+06   5.015871242777154E+31   6.542443200484726E+12   5.398504447209749E+30
  1.091500000000000E+06   5.020764877575121E+31   6.538323375562904E+12   5.393863638931989E+30
  1.092000000000000E+06   5.025659913354667E+31   6.534205896226705E+12   5.389225472857084E+30
  1.092500000000000E+06   5.030556348275334E+31   6.530090756169819E+12   5.384589941881245E+30
  1.093000000000000E+06   5.035454180496485E+31   6.525977960055863E+12   5.379957051257837E+30
  1.093500000000000E+06   5.040353408177293E+31   6.521867503635484E+12   5.375326796200145E+30
  1.094000000000000E+06   5.045254029480346E+31   6.517759392243510E+12   5.370699182717628E+30
  1.094500000000000E+06   5.050156042568568E+31   6.513653624361628E+12   5.366074209099967E+30
  1.095000000000000E+06   5.055059445605212E+31   6.509550195738138E+12   5.361451870557807E+30
  1.095500000000000E+06   5.059964236754386E+31   6.505449111006375E+12   5.356832172310400E+30
  1.096000000000000E+06   5.064870414181046E+31   6.501350365912017E+12   5.352215109565433E+30
  1.096500000000000E+06   5.069777976049972E+31   6.497253964393539E+12   5.347600686759433E+30
  1.097000000000000E+06   5.074686920529375E+31   6.493159903558695E+12   5.342988900634406E+30
  1.097500000000000E+06   5.079597245785230E+31   6.489068181200104E+12   5.338379748703830E+30
  1.098000000000000E+06   5.084508949986948E+31   6.484978806008314E+12   5.333773240757241E+30
  1.098500000000000E+06   5.089422031306348E+31   6.480891770315083E+12   5.329169368156689E+30
  1.099000000000000E+06   5.094336487911470E+31   6.476807073269171E+12   5.324568129943285E+30
  1.099500000000000E+06   5.099252317973277E+31   6.472724716737163E+12   5.319969528219664E+30
  1.100000000000000E+06   5.104169519663083E+31   6.468644703257473E+12   5.315373565845235E+30
  1.100500000000000E+06   5.109088091155650E+31   6.464567029247356E+12   5.310780238784194E+30
  1.101000000000000E+06   5.114008030624544E+31   6.460491695879859E+12   5.306189548357925E+30
  1.101500000000000E+06   5.118929336243164E+31   6.456418699573904E+12   5.301601490532494E+30
  1.102000000000000E+06   5.123852006185784E+31   6.452348044210251E+12   5.297016069679417E+30
  1.102500000000000E+06   5.128776038629613E+31   6.448279728237005E+12   5.292433284050546E+30
  1.103000000000000E+06   5.133701431753258E+31   6.444213752810911E+12   5.287853134948909E+30
  1.103500000000000E+06   5.138628183732062E+31   6.440150112992277E+12   5.283275616810150E+30
  1.104000000000000E+06   5.143556292745864E+31   6.436088815347088E+12   5.278700737030570E+30
  1.104500000000000E+06   5.148485756973834E+31   6.432029852227690E+12   5.274128486995417E+30
  1.105000000000000E+06   5.153416574595502E+31   6.427973228836575E+12   5.269558872565073E+30
  1.105500000000000E+06   5.158348743792835E+31   6.423918943608879E+12   5.264991891976788E+30
  1.106000000000000E+06   5.163282262747648E+31   6.419866994980005E+12   5.260427543468109E+30
  1.106500000000000E+06   5.168217129642639E+31   6.415817384083179E+12   5.255865828315566E+30
  1.107000000000000E+06   5.173153342662435E+31   6.411770111371509E+12   5.251306747029566E+30
  1.107500000000000E+06   5.178090899992026E+31   6.407725176620051E+12   5.246750299356718E+30
  1.108000000000000E+06   5.183029799818858E+31   6.403682582293814E+12   5.242196488073756E+30
  1.108500000000000E+06   5.187970040329706E+31   6.399642320083218E+12   5.237645303820283E+30
  1.109000000000000E+06   5.192911619711204E+31   6.395604396488654E+12   5.233096753918718E+30
  1.109500000000000E+06   5.197854536151916E+31   6.391568808583029E+12   5.228550835071813E+30
  1.110000000000000E+06   5.202798787840262E+31   6.387535554114347E+12   5.224007544742792E+30
  1.110500000000000E+06   5.207744372966604E+31   6.383504636873981E+12   5.219466887202475E+30
  1.111000000000000E+06   5.212691289722718E+31   6.379476057286559E+12   5.214928862929184E+30
  1.111500000000000E+06   5.217639536300764E+31   6.375449811078738E+12   5.210393467109187E+30
